GEM location ID,bus_id,bus_name
L100000829807,way/386153973-765,Dharmapuri
L100000800708,way/315823978-765,Kurnool
L100001042139,way/369866141-765,Jaipur
L100001068454,way/369866141-765,Jaipur
L100000829808,way/353914865-765,Korba
L100001068022,way/209826798-765,Indore
L100000829809,way/331275940-765,Vadodara
L100000829810,way/372701897-765,Moga
L100001042618,way/353914865-765,Korba
L100001067715,way/353914865-765,Korba
L100001067938,way/353914865-765,Korba
L100001067971,way/201845280-765,Wardha
L100001068159,way/201845280-765,Wardha
L100001041718,way/331275940-765,Vadodara
L100001042470,way/331275940-765,Vadodara
L100001068436,way/201845280-765,Wardha
L100000829811,way/293597835-765,Solapur
L100001068020,way/201845280-765,Wardha
L100000829812,way/331275940-765,Vadodara
L100001020423,way/209826798-765,Indore
L100001068457,way/372701897-765,Moga
L100001041539,way/759521252-765,Medinipur
L100001042671,way/759521252-765,Medinipur
L100001067995,way/759521252-765,Medinipur
L100001067592,way/372701897-765,Moga
L100001068146,way/420797421-765,Sikandarabad
L100001042397,way/311118424-765,Fatehpur
L100001068417,way/311118424-765,Fatehpur
L100001067952,way/201845280-765,Wardha
L100001068013,way/201845280-765,Wardha
L100001064373,way/688672711-765,Bhuj
L100001020306,way/688672711-765,Bhuj
L100001064375,way/688672711-765,Bhuj
L100001020491,way/688672711-765,Bhuj
L100001064376,way/688672711-765,Bhuj
L100001064368,way/688672711-765,Bhuj
L100001064377,way/688672711-765,Bhuj
L100001064371,way/688672711-765,Bhuj
L100001064378,way/688672711-765,Bhuj
L100001064379,way/688672711-765,Bhuj
L100001064372,way/688672711-765,Bhuj
L100001020208,way/688672711-765,Bhuj
L100001056107,way/688672711-765,Bhuj
L100001020595,way/688672711-765,Bhuj
L100001020261,way/688672711-765,Bhuj
L100001019753,way/688672711-765,Bhuj
L100001019752,way/688672711-765,Bhuj
L100001020276,way/688672711-765,Bhuj
L100001064475,way/688672711-765,Bhuj
L100001020123,way/688672711-765,Bhuj
L100001020457,way/688672711-765,Bhuj
L100001019755,way/688672711-765,Bhuj
L100001020274,way/688672711-765,Bhuj
L100001020233,way/688672711-765,Bhuj
L100001020456,way/688672711-765,Bhuj
L100001019756,way/688672711-765,Bhuj
L100001020269,way/688672711-765,Bhuj
L100001020235,way/688672711-765,Bhuj
L100001020494,way/688672711-765,Bhuj
L100001020509,way/688672711-765,Bhuj
L100001020510,way/688672711-765,Bhuj
L100001019758,way/688672711-765,Bhuj
L100001020535,way/688672711-765,Bhuj
L100001041413,way/293597835-765,Solapur
L100001068236,way/201845280-765,Wardha
L100001068335,way/331275940-765,Vadodara
L100000800709,way/420797421-765,Sikandarabad
L100000800383,way/420797421-765,Sikandarabad
L100001042061,way/331275940-765,Vadodara
L100001042062,way/331275940-765,Vadodara
L100001068220,way/1143180503-765,Phalodi
L100001068450,way/1143180503-765,Phalodi
L100001068458,way/331275940-765,Vadodara
L100001068570,way/331275940-765,Vadodara
L100001041934,way/420797421-765,Sikandarabad
L100001068116,way/420797421-765,Sikandarabad
L100000829814,way/1143180503-765,Phalodi
L100000800653,way/1143180503-765,Phalodi
L100001064595,way/1143180503-765,Phalodi
L100000800410,way/420797421-765,Sikandarabad
L100000829815,way/1143180503-765,Phalodi
L100000800433,way/688672711-765,Bhuj
L100001068422,way/209826798-765,Indore
L100000829816,way/688672711-765,Bhuj
L100000829817,way/688672711-765,Bhuj
L100000829818,way/203673991-400,Tezpur
L100001041317,way/353914865-765,Korba
L100000829819,way/420797421-765,Sikandarabad
L100001042359,way/420797421-765,Sikandarabad
L100000800434,way/201845280-765,Wardha
L100000829820,way/386153973-765,Dharmapuri
L100001067821,way/386153973-765,Dharmapuri
L100001068324,way/386153973-765,Dharmapuri
L100001042276,way/315823978-765,Kurnool
L100001068211,way/369866141-765,Jaipur
L100000829821,way/1143180503-765,Phalodi
L100000829822,way/1143180503-765,Phalodi
L100000829823,way/1143180503-765,Phalodi
L100000829824,way/293597835-765,Solapur
L100001068246,way/386153973-765,Dharmapuri
L100000829825,way/386153973-765,Dharmapuri
L100001041404,way/315823978-765,Kurnool
L100001041555,way/315823978-765,Kurnool
L100001041601,way/315823978-765,Kurnool
L100001041609,way/315823978-765,Kurnool
L100000829826,way/315823978-765,Kurnool
L100001041734,way/315823978-765,Kurnool
L100000800397,way/293597835-765,Solapur
L100001041357,way/420797421-765,Sikandarabad
L100001067578,way/353914865-765,Korba
L100000829827,way/293597835-765,Solapur
L100001041378,way/293597835-765,Solapur
L100000829828,way/386153973-765,Dharmapuri
L100000829829,way/315823978-765,Kurnool
L100001068217,way/386153973-765,Dharmapuri
L100001068255,way/386153973-765,Dharmapuri
L100001068357,way/386153973-765,Dharmapuri
L100001041325,way/1143180503-765,Phalodi
L100001041440,way/1143180503-765,Phalodi
L100001041441,way/1143180503-765,Phalodi
L100001041451,way/1143180503-765,Phalodi
L100001067774,way/1143180503-765,Phalodi
L100001067850,way/1143180503-765,Phalodi
L100001067989,way/1143180503-765,Phalodi
L100000808888,way/1143180503-765,Phalodi
L100000829830,way/293597835-765,Solapur
L100001042272,way/315823978-765,Kurnool
L100001067819,way/315823978-765,Kurnool
L100001041490,way/386153973-765,Dharmapuri
L100001063059,way/386153973-765,Dharmapuri
L100000829831,way/386153973-765,Dharmapuri
L100000800499,way/201845280-765,Wardha
L100000829832,way/386153973-765,Dharmapuri
L100001042339,way/315823978-765,Kurnool
L100001041899,way/386153973-765,Dharmapuri
L100000829833,way/315823978-765,Kurnool
L100000829834,way/386153973-765,Dharmapuri
L100001067556,way/201845280-765,Wardha
L100001063688,way/293597835-765,Solapur
L100001063656,way/293597835-765,Solapur
L100001020526,way/293597835-765,Solapur
L100001063689,way/293597835-765,Solapur
L100001063690,way/293597835-765,Solapur
L100001063706,way/293597835-765,Solapur
L100000829794,way/293597835-765,Solapur
L100001020525,way/293597835-765,Solapur
L100001041674,way/315823978-765,Kurnool
L100001041743,way/293597835-765,Solapur
L100001042577,way/293597835-765,Solapur
L100001067670,way/293597835-765,Solapur
L100001067760,way/315823978-765,Kurnool
L100001041773,way/386153973-765,Dharmapuri
L100001042196,way/386153973-765,Dharmapuri
L100000829835,way/386153973-765,Dharmapuri
L100001068395,way/201845280-765,Wardha
L100001042321,way/201845280-765,Wardha
L100001042322,way/201845280-765,Wardha
L100001042324,way/201845280-765,Wardha
L100001041948,IN684-765,Rajahmundry
L100000829836,way/311118424-765,Fatehpur
L100000829837,way/315823978-765,Kurnool
L100000829838,way/386153973-765,Dharmapuri
L100001068145,way/369866141-765,Jaipur
L100001068550,way/353914865-765,Korba
L100001042336,way/386153973-765,Dharmapuri
L100001041905,way/688672711-765,Bhuj
L100001042444,way/688672711-765,Bhuj
L100000829839,way/315823978-765,Kurnool
L100000800697,way/315823978-765,Kurnool
L100001067937,way/315823978-765,Kurnool
L100001068132,way/369866141-765,Jaipur
L100001042140,way/420797421-765,Sikandarabad
L100000829840,way/1143180503-765,Phalodi
L100000829841,way/1143180503-765,Phalodi
L100001041446,way/369866141-765,Jaipur
L100001068391,way/386153973-765,Dharmapuri
L100000829842,way/386153973-765,Dharmapuri
L100000829843,way/386153973-765,Dharmapuri
L100001068534,way/386153973-765,Dharmapuri
L100001042576,way/386153973-765,Dharmapuri
L100001063679,way/315823978-765,Kurnool
L100000800771,way/386153973-765,Dharmapuri
L100001041516,way/386153973-765,Dharmapuri
L100001041906,way/386153973-765,Dharmapuri
L100001067751,way/386153973-765,Dharmapuri
L100001067772,way/386153973-765,Dharmapuri
L100001068508,way/386153973-765,Dharmapuri
L100001068562,way/386153973-765,Dharmapuri
L100001041580,IN684-765,Rajahmundry
L100001041597,way/315823978-765,Kurnool
L100001041800,way/315823978-765,Kurnool
L100000800435,way/386153973-765,Dharmapuri
L100001067860,way/386153973-765,Dharmapuri
L100001041495,way/386153973-765,Dharmapuri
L100001041778,way/386153973-765,Dharmapuri
L100001041911,way/386153973-765,Dharmapuri
L100001041303,way/386153973-765,Dharmapuri
L100001041824,way/386153973-765,Dharmapuri
L100001041940,way/386153973-765,Dharmapuri
L100001041999,way/386153973-765,Dharmapuri
L100001042298,way/386153973-765,Dharmapuri
L100001042302,way/386153973-765,Dharmapuri
L100001067626,way/386153973-765,Dharmapuri
L100001067697,way/386153973-765,Dharmapuri
L100001041680,way/386153973-765,Dharmapuri
L100001067522,way/386153973-765,Dharmapuri
L100000829844,way/293597835-765,Solapur
L100000829845,way/420797421-765,Sikandarabad
L100001041489,way/293597835-765,Solapur
L100001068281,way/293597835-765,Solapur
L100001041590,way/315823978-765,Kurnool
L100001041545,way/386153973-765,Dharmapuri
L100001042608,way/386153973-765,Dharmapuri
L100001041939,way/386153973-765,Dharmapuri
L100001041945,way/386153973-765,Dharmapuri
L100001042299,way/386153973-765,Dharmapuri
L100001042300,way/386153973-765,Dharmapuri
L100001067726,way/386153973-765,Dharmapuri
L100001068000,way/386153973-765,Dharmapuri
L100001068001,way/386153973-765,Dharmapuri
L100001068564,way/386153973-765,Dharmapuri
L100001068252,way/311118424-765,Fatehpur
L100001067510,way/386153973-765,Dharmapuri
L100001067732,way/386153973-765,Dharmapuri
L100001067898,way/386153973-765,Dharmapuri
L100001068088,way/386153973-765,Dharmapuri
L100001068455,way/386153973-765,Dharmapuri
L100000829846,way/386153973-765,Dharmapuri
L100001067717,way/386153973-765,Dharmapuri
L100000829847,way/386153973-765,Dharmapuri
L100001068068,way/688672711-765,Bhuj
L100001042574,way/386153973-765,Dharmapuri
L100001042645,way/386153973-765,Dharmapuri
L100000829848,way/293597835-765,Solapur
L100001067848,way/386153973-765,Dharmapuri
L100000829849,way/315823978-765,Kurnool
L100001055977,way/315823978-765,Kurnool
L100000800436,way/315823978-765,Kurnool
L100000800486,way/315823978-765,Kurnool
L100000800379,way/315823978-765,Kurnool
L100001062675,way/315823978-765,Kurnool
